nb_series;cruncher_v2;cruncher_v3;RJDemetra;rjd3x13
9;2.41999999999985;1.86599999999999;1.37599999999998;0.366999999999962
3;1.58299999999986;1.58799999999997;0.641000000000076;0.214999999999918
8;2.03200000000015;1.92499999999995;1.35900000000015;0.365000000000009
8;2.08500000000004;1.91899999999987;1.48500000000013;0.434999999999945
2;1.59099999999989;1.53099999999995;0.40300000000002;0.09699999999998
10;2.28300000000013;2.202;1.48900000000003;0.475999999999885
2;1.70100000000002;1.80500000000006;0.41599999999994;0.144000000000005
5;2.23800000000006;1.94499999999994;0.962999999999965;0.265999999999849
9;2.6690000000001;2.39799999999991;1.32399999999984;0.398000000000138
8;2.17800000000011;1.94000000000005;1.76700000000005;0.392000000000053
7;2;1.75600000000009;1.35099999999989;0.384000000000015
8;2.16499999999996;1.89599999999996;1.23799999999983;0.419000000000096
4;1.72299999999996;1.47299999999996;0.738000000000056;0.208000000000084
7;1.81299999999987;1.90100000000007;1.41699999999992;0.403999999999996
9;2.12400000000002;2.07799999999997;1.70699999999988;0.54300000000012
8;2.43200000000002;1.84399999999982;1.20700000000011;0.394000000000005
7;2.34899999999993;2.26499999999987;1.01999999999998;0.317999999999984
9;2.58200000000011;2.03699999999981;1.37699999999995;0.386000000000195
4;2.096;1.75199999999995;0.634999999999991;0.200000000000045
2;1.48199999999997;1.54299999999989;0.288999999999987;0.0820000000001073
7;2.50099999999998;1.96000000000004;1.21000000000004;0.367999999999938
5;2.07300000000009;2.20299999999997;0.817999999999984;0.267000000000053
9;2.49699999999984;2.17500000000018;1.75800000000004;0.561999999999898
3;1.70299999999997;1.471;0.696999999999889;0.176000000000158
6;2.08100000000013;1.69800000000009;1.11400000000003;0.384000000000015
6;2.03300000000013;1.88099999999986;0.981999999999971;0.23700000000008
6;1.6869999999999;1.74800000000005;0.920000000000073;0.291999999999916
2;1.57899999999995;1.76900000000001;0.336000000000013;0.0930000000000746
5;1.76099999999997;1.85800000000017;0.994999999999891;0.297000000000025
8;2.11299999999983;2.31899999999996;1.19599999999991;0.401000000000067
9;2.18599999999992;1.99600000000009;1.27699999999982;0.413999999999987
10;2.45499999999993;2.08999999999992;2.45100000000002;0.687000000000126
3;1.76600000000008;1.8610000000001;0.6400000000001;0.253000000000156
5;2.03700000000003;2.00599999999986;1.0329999999999;0.342000000000098
5;2.09299999999985;1.80100000000016;0.908000000000129;0.274999999999864
10;2.12099999999987;2.38599999999997;1.82300000000009;0.7349999999999
10;2.44599999999991;2.16599999999994;1.50500000000011;0.449000000000069
10;2.22800000000007;2.31500000000005;1.83799999999997;0.534999999999854
4;1.87899999999991;1.83500000000004;0.761999999999944;0.263000000000147
2;1.64100000000008;1.50200000000018;0.271999999999935;0.0800000000001546
2;1.577;1.67399999999998;0.267999999999802;0.0790000000001783
7;1.89400000000001;1.95600000000013;1.51100000000019;0.397999999999911
